ID,Name,Amount,CloseDate,CreatedDate,Pipeline
"428102762711","All for One Group - Predictive Maintenance",248173,"2026-01-09T10:31:50.680Z","2026-01-09T10:31:50.680Z","default"
"428535969004","DMG MORI - IoT Integration",248144,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"429038635231","Roland Berger - Smart Home Projekt",247907,"2026-01-09T23:14:34.136Z","2026-01-09T23:14:34.136Z","default"
"429038636233","Dürr AG - Smart Home Projekt",247731,"2026-01-09T23:14:34.136Z","2026-01-09T23:14:34.136Z","default"
"426918040766","Landesbank Baden-Württemberg - Cloud Migration",247729,"2026-01-09T04:48:46.092Z","2026-01-09T04:48:46.092Z","default"
"428535969010","SOFTWARE - EuroTec SPA",246667,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"427540839630","K+S AG - Cybersecurity",246665,"2026-01-09T04:40:55.385Z","2026-01-09T04:40:55.385Z","default"
"426725852363","Patrizia SE - Predictive Maintenance",246343,"2026-01-09T10:36:09.316Z","2026-01-09T10:36:09.316Z","default"
"428991232236","CloudConnect Ltd - Smart Home Projekt",246251,"2026-01-09T17:29:42.975Z","2026-01-09T17:29:42.975Z","default"
"428921882832","Novartis AG - Smart Home Projekt",245995,"2026-01-09T19:34:51.698Z","2026-01-09T19:34:51.698Z","default"
"428535967983","Union Investment - Predictive Maintenance",245954,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"427540838645","Altana AG - Energy Management",245460,"2026-01-09T04:40:55.385Z","2026-01-09T04:40:55.385Z","default"
"428712146164","Union Investment - IoT Integration",245002,"2026-01-09T10:38:19.350Z","2026-01-09T10:38:19.350Z","default"
"427540839635","Software AG - Energy Management",244665,"2026-01-09T04:40:55.385Z","2026-01-09T04:40:55.385Z","default"
"427526843633","Software AG - Energy Management",244665,"2026-01-09T12:35:27.364Z","2026-01-09T12:35:27.364Z","default"
"428535969013","Pilz GmbH & Co. KG - Cybersecurity",244184,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"428909245683","CyberWare SA - Smart Home Projekt",243965,"2026-01-09T19:32:42.479Z","2026-01-09T19:32:42.479Z","default"
"429020385528","CyberWare SA - Smart Home Projekt",243965,"2026-01-09T21:32:50.464Z","2026-01-09T21:32:50.464Z","default"
"428535969006","STRABAG SE - Cybersecurity",243791,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"428535968992","LEG Immobilien SE - IoT Integration",243533,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"428535967967","Röhm GmbH - Process Automation",243395,"2026-01-09T10:34:00.205Z","2026-01-09T10:34:00.205Z","default"
"428712147139","[A-CLASS] IOT - Krüger Technik NV",243229,"2026-01-09T10:38:19.350Z","2026-01-09T10:38:19.350Z","default"
"428987580657","LEG Immobilien SE - Smart Home Projekt",242877,"2026-01-09T17:29:47.273Z","2026-01-09T17:29:47.273Z","default"
"426725851384","[A-CLASS] IOT - InterHaus SA",242788,"2026-01-09T10:36:09.316Z","2026-01-09T10:36:09.316Z","default"
"427753658615","Beckhoff Automation - Cloud Migration",242604,"2026-01-09T04:43:14.979Z","2026-01-09T04:43:14.979Z","default"
"428712146110","Wacker Chemie AG - IoT Integration",242581,"2026-01-09T10:38:19.350Z","2026-01-09T10:38:19.350Z","default"
"428635749613","Otto Group - Cybersecurity",242519,"2026-01-09T10:41:39.090Z","2026-01-09T10:41:39.090Z","default"
"427753658584","SICK AG - Predictive Maintenance",241606,"2026-01-09T04:43:14.979Z","2026-01-09T04:43:14.979Z","default"
"426725851382","Heidelberger Druckmaschinen - Predictive Maintenance",241397,"2026-01-09T10:36:09.316Z","2026-01-09T10:36:09.316Z","default"
"427753659621","Leonhard Weiss - Cloud Migration",241220,"2026-01-09T04:43:14.979Z","2026-01-09T04:43:14.979Z","default"
"427753658612","ZF Friedrichshafen AG - Smart Building Automation",240746,"2026-01-09T04:43:14.979Z","2026-01-09T04:43:14.979Z","default"
"428909246684","ProTec SAS - Smart Home Projekt",239948,"2026-01-09T19:32:42.479Z","2026-01-09T19:32:42.479Z","default"
"428960054473","OmegaWorks Corp - Smart Home Projekt",239574,"2026-01-09T17:33:11.047Z","2026-01-09T17:33:11.047Z","default"
"426725851375","Patrizia SE - Smart Building Automation",239087,"2026-01-09T10:36:09.316Z","2026-01-09T10:36:09.316Z","default"
"426725851359","[A-CLASS] SOFTWARE - Hofmann & Vogel BV",238888,"2026-01-09T10:36:09.316Z","2026-01-09T10:36:09.316Z","default"
"428954619066","Sennder GmbH - Smart Home Projekt",238024,"2026-01-09T17:32:01.930Z","2026-01-09T17:32:01.930Z","default"
"428909245675","OmegaLabs SRL - Smart Home Projekt",237956,"2026-01-09T19:32:42.479Z","2026-01-09T19:32:42.479Z","default"
"429038642403","OmegaLabs SRL - Smart Home Projekt",237956,"2026-01-09T23:16:43.437Z","2026-01-09T23:16:43.437Z","default"
"428909246710","United Internet - Smart Home Projekt",237420,"2026-01-09T19:32:42.479Z","2026-01-09T19:32:42.479Z","default"
"429027632316","Sick AG - Smart Home Projekt",236436,"2026-01-09T21:37:11.307Z","2026-01-09T21:37:11.307Z","default"
"428157806803","Wüstenrot & Württembergische - Predictive Maintenance",235676,"2026-02-11T00:00:00Z","2026-01-09T04:59:35.183Z","default"
"428703295728","Wüstenrot & Württembergische - Predictive Maintenance",235676,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"427526891727","Wüstenrot & Württembergische - Predictive Maintenance",235676,"2026-01-09T13:42:57.131Z","2026-01-09T13:42:57.131Z","default"
"428635749595","B. Braun Melsungen - IoT Integration",235235,"2026-01-09T10:41:39.090Z","2026-01-09T10:41:39.090Z","default"
"428635750586","Douglas GmbH - Cybersecurity Audit",235088,"2026-01-09T10:41:39.090Z","2026-01-09T10:41:39.090Z","default"
"428894836922","FlowWorks Corp - Smart Home Projekt",234890,"2026-01-09T19:31:38.237Z","2026-01-09T19:31:38.237Z","default"
"427753659596","Fresenius SE - Cloud Migration",234748,"2026-01-09T04:43:14.979Z","2026-01-09T04:43:14.979Z","default"
"428491562221","Vattenfall GmbH - Process Automation",234532,"2026-01-09T10:46:01.573Z","2026-01-09T10:46:01.573Z","default"
"427172329698","RWE AG - Cybersecurity",234332,"2026-01-09T04:45:28.678Z","2026-01-09T04:45:28.678Z","default"
"428179270882","Hapag-Lloyd AG - Energy Management System",234270,"2026-01-09T10:43:47.889Z","2026-01-09T10:43:47.889Z","default"
"428960054470","Raisin GmbH - Smart Home Projekt",233945,"2026-01-09T17:33:11.047Z","2026-01-09T17:33:11.047Z","default"
"428179271920","Targobank AG - Predictive Maintenance",233535,"2026-01-09T10:43:47.889Z","2026-01-09T10:43:47.889Z","default"
"428955049189","SmartWorks BV - Smart Home Projekt",233233,"2026-01-09T19:37:07.420Z","2026-01-09T19:37:07.420Z","default"
"427172329712","Dräxlmaier Group - Energy Management System",233119,"2026-01-09T04:45:28.678Z","2026-01-09T04:45:28.678Z","default"
"426725633238","Rossmann - Cloud Migration",233050,"2026-01-09T04:46:38.060Z","2026-01-09T04:46:38.060Z","default"
"428179271905","Merck KGaA - IoT Integration",232729,"2026-01-09T10:43:47.889Z","2026-01-09T10:43:47.889Z","default"
"428701411577","Hornbach Baumarkt - Predictive Maintenance",232249,"2026-01-09T10:50:29.960Z","2026-01-09T10:50:29.960Z","default"
"428043303145","Fuchs Petrolub - Energy Management System",232194,"2026-01-09T04:51:00.201Z","2026-01-09T04:51:00.201Z","default"
"429038643421","IndustrieFlow SA - Smart Home Projekt",231216,"2026-01-09T23:16:43.437Z","2026-01-09T23:16:43.437Z","default"
"428179271897","Röhm GmbH - Predictive Maintenance",231047,"2026-01-09T10:43:47.889Z","2026-01-09T10:43:47.889Z","default"
"428987580647","CloudTechnologies SAS - Smart Home Projekt",230456,"2026-01-09T17:29:47.273Z","2026-01-09T17:29:47.273Z","default"
"428921881833","Sennder GmbH - Smart Home Projekt",229576,"2026-01-09T19:34:51.698Z","2026-01-09T19:34:51.698Z","default"
"428989385956","Henkel AG - Smart Home Projekt",229551,"2026-01-09T17:29:45.899Z","2026-01-09T17:29:45.899Z","default"
"426725632240","Implenia Deutschland - Energy Management",229548,"2026-01-09T04:46:38.060Z","2026-01-09T04:46:38.060Z","default"
"428703212773","[A-CLASS] SOFTWARE - Hofmann Software BV",228849,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428491563205","Wago Kontakttechnik - Cybersecurity",228422,"2026-01-09T10:46:01.573Z","2026-01-09T10:46:01.573Z","default"
"428991232201","Bauer AG - Smart Home Projekt",228173,"2026-01-09T17:29:42.975Z","2026-01-09T17:29:42.975Z","default"
"427172329703","Deutsche Post DHL - Process Automation",228155,"2026-01-09T04:45:28.678Z","2026-01-09T04:45:28.678Z","default"
"428701412583","SOFTWARE - DataConnect Ltd",227949,"2026-01-09T10:50:29.960Z","2026-01-09T10:50:29.960Z","default"
"428431931619","Kühne + Nagel - Cloud Migration",227228,"2026-01-09T10:48:11.918Z","2026-01-09T10:48:11.918Z","default"
"428989386969","FlixMobility GmbH - Smart Home Projekt",226883,"2026-01-09T17:29:45.899Z","2026-01-09T17:29:45.899Z","default"
"426918040768","Merck KGaA - Smart Building Automation",226633,"2026-01-09T04:48:46.092Z","2026-01-09T04:48:46.092Z","default"
"428431931617","KUKA AG - Predictive Maintenance",226063,"2026-01-09T10:48:11.918Z","2026-01-09T10:48:11.918Z","default"
"428703213772","Continental AG - Cybersecurity Audit",225519,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428431932626","Instone Real Estate - Cybersecurity",225515,"2026-01-09T10:48:11.918Z","2026-01-09T10:48:11.918Z","default"
"428431932623","Jenoptik AG - Cybersecurity Audit",225506,"2026-01-09T10:48:11.918Z","2026-01-09T10:48:11.918Z","default"
"428431931639","Max Bögl - IoT Integration",224933,"2026-01-09T10:48:11.918Z","2026-01-09T10:48:11.918Z","default"
"428677090548","Schuler AG - Digital Transformation",224211,"2026-01-09T11:00:30.026Z","2026-01-09T11:00:30.026Z","default"
"426725634254","Drägerwerk AG - Cybersecurity",223890,"2026-01-09T04:46:38.060Z","2026-01-09T04:46:38.060Z","default"
"428546852026","Drägerwerk AG - Cybersecurity",223890,"2026-01-09T11:29:34.250Z","2026-01-09T11:29:34.250Z","default"
"428701412600","SOFTWARE - CloudSol PLC",223650,"2026-01-09T10:50:29.960Z","2026-01-09T10:50:29.960Z","default"
"428703213756","Altana AG - Smart Building Automation",222603,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428701412564","Carl Zeiss AG - Smart Building Automation",222136,"2026-01-09T10:50:29.960Z","2026-01-09T10:50:29.960Z","default"
"428630369473","Fuchs Petrolub - Process Automation",221598,"2026-01-09T10:53:46.711Z","2026-01-09T10:53:46.711Z","default"
"429015291119","CloudLabs Corp - Smart Home Projekt",221295,"2026-01-09T23:16:45.283Z","2026-01-09T23:16:45.283Z","default"
"428703212769","DB Schenker - IoT Integration",221226,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428703212783","[A-CLASS] INDUSTRY_4_0 - Vogel Automation SARL",220681,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428703212780","ThyssenKrupp AG - Cybersecurity Audit",220561,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428908809453","Union Investment - Smart Home Projekt",220429,"2025-12-09T00:00:00Z","2026-01-09T17:31:28.124Z","default"
"426725633268","ElringKlinger AG - Cloud Migration",220015,"2026-01-09T04:46:38.060Z","2026-01-09T04:46:38.060Z","default"
"428546853053","ElringKlinger AG - Cloud Migration",220015,"2026-01-09T11:29:34.250Z","2026-01-09T11:29:34.250Z","default"
"428703213754","Hellmann Worldwide - Energy Management System",219996,"2026-01-09T10:51:36.239Z","2026-01-09T10:51:36.239Z","default"
"428954621148","Accenture DACH - Smart Home Projekt",219178,"2026-01-09T17:33:09.608Z","2026-01-09T17:33:09.608Z","default"
"428630369483","Evotec SE - Cybersecurity",218798,"2026-01-09T10:53:46.711Z","2026-01-09T10:53:46.711Z","default"
"428921882831","MaxLabs Systems - Smart Home Projekt",218159,"2026-01-09T19:34:51.698Z","2026-01-09T19:34:51.698Z","default"
"427426205941","[A-CLASS] IOT - MegaElektro CV",218069,"2026-01-09T11:03:49.488Z","2026-01-09T11:03:49.488Z","default"
"428722951414","Aroundtown SA - IoT Integration",218049,"2026-01-09T11:01:36.148Z","2026-01-09T11:01:36.148Z","default"
"428715786447","Hellmann Worldwide - Predictive Maintenance",217638,"2026-01-09T11:03:47.787Z","2026-01-09T11:03:47.787Z","default"
"426725633232","ZF Friedrichshafen AG - Predictive Maintenance",217214,"2026-01-09T04:46:38.060Z","2026-01-09T04:46:38.060Z","default"
"428630368472","Dachser SE - Predictive Maintenance",217034,"2026-01-09T10:53:46.711Z","2026-01-09T10:53:46.711Z","default"
"428722951406","MVV Energie AG - Smart Building Automation",216028,"2026-01-09T11:01:36.148Z","2026-01-09T11:01:36.148Z","default"
"428630368468","LEG Immobilien SE - Predictive Maintenance",215766,"2026-01-09T10:53:46.711Z","2026-01-09T10:53:46.711Z","default"
"428921882853","DigitalCore Services - Smart Home Projekt",215478,"2026-01-09T19:34:51.698Z","2026-01-09T19:34:51.698Z","default"
"426918040764","DIC Asset AG - Cybersecurity Audit",215432,"2026-01-09T04:48:46.092Z","2026-01-09T04:48:46.092Z","default"
"428543200476","Siemens Gamesa - Cybersecurity",215410,"2026-01-09T10:58:12.741Z","2026-01-09T10:58:12.741Z","default"
"428921882833","CoreGroup BV - Smart Home Projekt",215379,"2026-01-09T19:34:51.698Z","2026-01-09T19:34:51.698Z","default"
"427840820420","ZF Friedrichshafen AG - IoT Integration",215140,"2026-01-09T10:56:01.530Z","2026-01-09T10:56:01.530Z","default"
"428543200463","[A-CLASS] IOT - Hofmann & Hahn Ltd",214259,"2026-01-09T10:58:12.741Z","2026-01-09T10:58:12.741Z","default"
"428955050205","Vaillant Group - Smart Home Projekt",214156,"2026-01-09T19:37:07.420Z","2026-01-09T19:37:07.420Z","default"
"427840819416","Implenia Deutschland - Cloud Migration",214028,"2026-01-09T10:56:01.530Z","2026-01-09T10:56:01.530Z","default"
"428543199462","Dachser SE - IoT Integration",213566,"2026-01-09T10:58:12.741Z","2026-01-09T10:58:12.741Z","default"
"428491598012","Targobank AG - Cybersecurity",213501,"2026-01-09T11:08:12.223Z","2026-01-09T11:08:12.223Z","default"
"428543200459","Deichmann SE - Cybersecurity Audit",213500,"2026-01-09T10:58:12.741Z","2026-01-09T10:58:12.741Z","default"
"428677092551","Beckhoff Automation - Cybersecurity Audit",213390,"2026-01-09T11:00:30.026Z","2026-01-09T11:00:30.026Z","default"
"428722951383","Fresenius SE - Predictive Maintenance",213188,"2026-01-09T11:01:36.148Z","2026-01-09T11:01:36.148Z","default"
"426918040825","SMA Solar Technology - Smart Building Automation",213028,"2026-01-09T04:48:46.092Z","2026-01-09T04:48:46.092Z","default"
"428677091569","[A-CLASS] SOFTWARE - Glasgow IT PLC",212882,"2026-01-09T11:00:30.026Z","2026-01-09T11:00:30.026Z","default"
"428921903314","Webasto SE - Smart Home Projekt",212817,"2026-01-09T19:39:14.884Z","2026-01-09T19:39:14.884Z","default"
"428027138245","Noratis AG - Process Automation",212726,"2026-01-09T04:53:08.049Z","2026-01-09T04:53:08.049Z","default"
"428902152384","TechLink PLC - Smart Home Projekt",212657,"2026-01-09T19:44:42.075Z","2026-01-09T19:44:42.075Z","default"
"428921902326","RWE AG - Smart Home Projekt",212365,"2026-01-09T19:39:14.884Z","2026-01-09T19:39:14.884Z","default"
"428955049164","TechTechnologies GmbH - Smart Home Projekt",212358,"2026-01-09T19:37:07.420Z","2026-01-09T19:37:07.420Z","default"
"428926808270","FlowDynamics SRL - Smart Home Projekt",212319,"2026-01-09T17:31:58.740Z","2026-01-09T17:31:58.740Z","default"
"428715786446","MediaMarktSaturn - Process Automation",211881,"2026-01-09T11:03:47.787Z","2026-01-09T11:03:47.787Z","default"
"428491597033","Wacker Chemie AG - Smart Building Automation",211860,"2026-01-09T11:08:12.223Z","2026-01-09T11:08:12.223Z","default"
"428722951368","Fresenius SE - Cybersecurity",211142,"2026-01-09T11:01:36.148Z","2026-01-09T11:01:36.148Z","default"
"428027138236","Noratis AG - Cloud Migration",211049,"2026-01-09T04:53:08.049Z","2026-01-09T04:53:08.049Z","default"
"428491597016","Ottobock SE - IoT Integration",211037,"2026-01-09T11:08:12.223Z","2026-01-09T11:08:12.223Z","default"
"427426206945","[A-CLASS] SOFTWARE - Schulz Software CV",211036,"2026-01-09T11:03:49.488Z","2026-01-09T11:03:49.488Z","default"
"428043304147","Schuler AG - Cybersecurity Audit",210944,"2026-01-09T04:51:00.201Z","2026-01-09T04:51:00.201Z","default"
"428179305701","ThyssenKrupp AG - Predictive Maintenance",210844,"2026-01-09T11:06:02.311Z","2026-01-09T11:06:02.311Z","default"
"428894835959","Wüstenrot & Württembergische - Smart Home Projekt",210482,"2026-01-09T19:31:38.237Z","2026-01-09T19:31:38.237Z","default"
"428102831310","Wago Kontakttechnik - Predictive Maintenance",210181,"2026-01-09T11:20:29.714Z","2026-01-09T11:20:29.714Z","default"
"428491598027","[A-CLASS] INDUSTRY_4_0 - München Industrie GmbH",209984,"2026-01-09T11:08:12.223Z","2026-01-09T11:08:12.223Z","default"
"428179305673","Schuler AG - Cloud Migration",209768,"2026-01-09T11:06:02.311Z","2026-01-09T11:06:02.311Z","default"
"427753929963","GEA Group - IoT Integration",209626,"2026-01-09T11:11:35.199Z","2026-01-09T11:11:35.199Z","default"
"428179304683","Helaba - IoT Integration",209600,"2026-01-09T11:06:02.311Z","2026-01-09T11:06:02.311Z","default"
"428675349731","MediaMarktSaturn - Cloud Migration",209481,"2026-01-09T11:16:01.748Z","2026-01-09T11:16:01.748Z","default"
"428921903321","DigitalWorks BV - Smart Home Projekt",208790,"2026-01-09T19:39:14.884Z","2026-01-09T19:39:14.884Z","default"
"427810415849","Schaeffler AG - Predictive Maintenance",208531,"2026-01-09T11:13:45.513Z","2026-01-09T11:13:45.513Z","default"
"428744699106","Schaeffler AG - Predictive Maintenance",208531,"2026-01-09T13:14:07.998Z","2026-01-09T13:14:07.998Z","default"
"427810416852","Bauer AG - Predictive Maintenance",207966,"2026-01-09T11:13:45.513Z","2026-01-09T11:13:45.513Z","default"
"428502382787","Lanxess AG - Cybersecurity",206784,"2026-01-09T11:18:12.491Z","2026-01-09T11:18:12.491Z","default"
"427753930987","Max Bögl - Predictive Maintenance",206613,"2026-01-09T11:11:35.199Z","2026-01-09T11:11:35.199Z","default"
"428027138237","KUKA AG - IoT Integration",206115,"2026-01-09T04:53:08.049Z","2026-01-09T04:53:08.049Z","default"
"428710426870","[A-CLASS] INDUSTRY_4_0 - DominoVision LLP",205836,"2026-01-09T11:13:47.169Z","2026-01-09T11:13:47.169Z","default"
"428072309981","TAG Immobilien AG - Cybersecurity Audit",205798,"2026-01-09T11:10:29.290Z","2026-01-09T11:10:29.290Z","default"
"427753929951","Helaba - Cybersecurity",205549,"2026-01-09T11:11:35.199Z","2026-01-09T11:11:35.199Z","default"
"427810416855","dm-drogerie markt - Predictive Maintenance",204564,"2026-01-09T11:13:45.513Z","2026-01-09T11:13:45.513Z","default"
"427810416851","IOT - CloudCore Solutions",204358,"2026-01-09T11:13:45.513Z","2026-01-09T11:13:45.513Z","default"
"428930530507","BetaTechnologies GmbH - Smart Home Projekt",204152,"2026-01-09T19:41:22.944Z","2026-01-09T19:41:22.944Z","default"
"429038387428","BetaTechnologies GmbH - Smart Home Projekt",204152,"2026-01-09T21:42:48.725Z","2026-01-09T21:42:48.725Z","default"
"428102832330","[A-CLASS] INDUSTRY_4_0 - Meyer Automation EURL",203504,"2026-01-09T11:20:29.714Z","2026-01-09T11:20:29.714Z","default"
"428921902289","OmegaWorks GmbH - Smart Home Projekt",203423,"2026-01-09T19:39:14.884Z","2026-01-09T19:39:14.884Z","default"
"428502381814","[A-CLASS] IOT - Koch Technik GmbH",203414,"2026-01-09T11:18:12.492Z","2026-01-09T11:18:12.492Z","default"
"428675350725","DWS Group - Process Automation",203244,"2026-01-09T11:16:01.748Z","2026-01-09T11:16:01.748Z","default"
"428502381770","Commerzbank AG - IoT Integration",203037,"2026-01-09T11:18:12.491Z","2026-01-09T11:18:12.491Z","default"
"428027137258","Metro AG - Cybersecurity Audit",202782,"2026-01-09T04:53:08.049Z","2026-01-09T04:53:08.049Z","default"
"428502381808","MediaMarktSaturn - Predictive Maintenance",202650,"2026-01-09T11:18:12.491Z","2026-01-09T11:18:12.491Z","default"
"428721197296","LEG Immobilien SE - Process Automation",202487,"2026-01-09T11:23:45.819Z","2026-01-09T11:23:45.819Z","default"
"428722988226","Grand City Properties - Cybersecurity",202386,"2026-01-09T11:21:35.832Z","2026-01-09T11:21:35.832Z","default"
"428703427802","Grand City Properties - Cybersecurity",202386,"2026-01-09T13:31:58.871Z","2026-01-09T13:31:58.871Z","default"
"428722988245","DZ Bank AG - Smart Building Automation",201327,"2026-01-09T11:21:35.832Z","2026-01-09T11:21:35.832Z","default"
"428722987198","ATOSS Software - IoT Integration",200910,"2026-01-09T11:21:35.832Z","2026-01-09T11:21:35.832Z","default"
"428916071650","LEG Immobilien SE - Smart Home Projekt",200884,"2026-01-09T17:33:12.448Z","2026-01-09T17:33:12.448Z","default"
"428102831294","[A-CLASS] INDUSTRY_4_0 - Weiß & Schubert e.U.",200859,"2026-01-09T11:20:29.714Z","2026-01-09T11:20:29.714Z","default"
"428102831301","MAHLE GmbH - IoT Integration",200679,"2026-01-09T11:20:29.714Z","2026-01-09T11:20:29.714Z","default"
"428722987255","[A-CLASS] INDUSTRY_4_0 - DigiSolutions CV",200617,"2026-01-09T11:21:35.832Z","2026-01-09T11:21:35.832Z","default"
"428721197259","Rossmann - Predictive Maintenance",200510,"2026-01-09T11:23:45.819Z","2026-01-09T11:23:45.819Z","default"
"428930530511","sevDesk GmbH - Smart Home Projekt",200495,"2026-01-09T19:41:22.944Z","2026-01-09T19:41:22.944Z","default"
"428722987240","Drägerwerk AG - Energy Management",200345,"2026-01-09T11:21:35.832Z","2026-01-09T11:21:35.832Z","default"
"428722987225","Hapag-Lloyd AG - Process Automation",200181,"2026-01-09T11:21:35.832Z","2026-01-09T11:21:35.832Z","default"
"428735563970","INDUSTRY 4 0 - QuantumLabs GmbH",199971,"2026-01-09T11:26:01.641Z","2026-01-09T11:26:01.641Z","default"
"428721217758","SMART HOME - TechDynamics Ltd",199966,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428735562961","IOT - AlphaConnect SRL",199957,"2026-01-09T11:26:01.641Z","2026-01-09T11:26:01.641Z","default"
"428930530499","GlobalLink BVBA - Smart Home Projekt",199940,"2026-01-09T19:41:22.944Z","2026-01-09T19:41:22.944Z","default"
"428735562989","SMART HOME - LogicVision GmbH",199938,"2026-01-09T11:26:01.641Z","2026-01-09T11:26:01.641Z","default"
"428724780240","IOT - TechTechnologies SAS",199934,"2026-01-09T11:23:50.911Z","2026-01-09T11:23:50.911Z","default"
"428724779252","INDUSTRY 4 0 - SynthLabs AG",199925,"2026-01-09T11:23:50.911Z","2026-01-09T11:23:50.911Z","default"
"428721217760","SOFTWARE - BetaVision Ltd",199911,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428735562986","INDUSTRY 4 0 - DataSolutions Inc",199889,"2026-01-09T11:26:01.641Z","2026-01-09T11:26:01.641Z","default"
"428546853065","[A-CLASS] SOFTWARE - Maier Software GmbH",199886,"2026-01-09T11:29:34.250Z","2026-01-09T11:29:34.250Z","default"
"428735563987","SMART HOME - SynthConnect LLC",199878,"2026-01-09T11:26:01.641Z","2026-01-09T11:26:01.641Z","default"
"428721218770","INDUSTRY 4 0 - GlobalTechnologies Corp",199874,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428721218774","INDUSTRY 4 0 - NexusSolutions BV",199871,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428703296718","SMART HOME - LogicWare SA",199836,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428721217764","SMART HOME - TechTechnologies AG",199817,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428721217784","SOFTWARE - CyberWare SRL",199808,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428721218788","SMART HOME - TechConnect BV",199801,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"428721218759","IOT - OmegaTechnologies AG",199778,"2026-01-09T11:28:23.323Z","2026-01-09T11:28:23.323Z","default"
"427417327838","IOT - PrimeLabs Ltd",199774,"2026-01-09T11:34:19.234Z","2026-01-09T11:34:19.234Z","default"
"428546853054","ifm electronic - Energy Management",199687,"2026-01-09T11:29:34.250Z","2026-01-09T11:29:34.250Z","default"
"428546852061","SMART HOME - CoreConnect Inc",199677,"2026-01-09T11:29:34.250Z","2026-01-09T11:29:34.250Z","default"
"428703295715","SOFTWARE - SynthLabs Corp",199625,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428703296721","IOT - EuroLabs SRL",199622,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428703295705","INDUSTRY 4 0 - SynthWare SA",199599,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428703295713","SMART HOME - LogicTechnologies Corp",199578,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428703296715","SOFTWARE - LogicVision Ltd",199552,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428703296729","Covestro AG - Energy Management",199552,"2026-01-09T11:31:55.552Z","2026-01-09T11:31:55.552Z","default"
"428193317064","SMART HOME - HubVision SAS",199540,"2026-01-09T11:36:46.205Z","2026-01-09T02:29:27.228Z","default"
"427417326839","MANUFACTURING - CoreWare GmbH",199540,"2026-01-09T11:34:19.234Z","2026-01-09T11:34:19.234Z","default"
"428498860233","SMART HOME - HubVision SAS",199540,"2026-01-09T11:36:27.650Z","2026-01-09T11:36:27.650Z","default"
"428689740997","INDUSTRY 4 0 - PrimeGroup LLC",199540,"2026-01-09T11:42:00.608Z","2026-01-09T11:42:00.608Z","default"
"427417327817","SMART HOME - SmartLabs Inc",199518,"2026-01-09T11:34:19.234Z","2026-01-09T11:34:19.234Z","default"
"428543311097","SMART HOME - AlphaGroup SAS",199510,"2026-01-09T11:37:33.545Z","2026-01-09T11:37:33.545Z","default"
"428689740012","MANUFACTURING - GlobalDynamics LLC",199490,"2026-01-09T11:42:00.608Z","2026-01-09T11:42:00.608Z","default"
"428543311040","IOT - LogicDynamics Ltd",199419,"2026-01-09T11:37:33.545Z","2026-01-09T11:37:33.545Z","default"
"428689745084","IOT - CyberVision SAS",199419,"2026-01-09T11:46:26.365Z","2026-01-09T11:46:26.365Z","default"
"428205442288","SOFTWARE - AlphaWorks Corp",199417,"2026-04-04T00:00:00Z","2026-01-09T03:39:14.481Z","default"
"428498861243","SOFTWARE - AlphaWorks Corp",199417,"2026-01-09T11:36:27.650Z","2026-01-09T11:36:27.650Z","default"
"427526810860","SOFTWARE - NexusSystems LLC",199370,"2026-01-09T11:51:58.636Z","2026-01-09T11:51:58.636Z","default"
"427526413544","INDUSTRY 4 0 - DataVision Ltd",199369,"2026-04-04T00:00:00Z","2026-01-09T03:39:06.842Z","default"
